Text,Sentiment
Kalo dah pernah dman jadi ngaruh ke algoritma yaaa apa yg dia like. Jadi ngerasa sekua orang mau #kaburajadulu. Tp aku ngerasa pengaruh lingkungan beliau ini yang emang org sini dari jaman baheula byk yg tki.,negatif
CAN WE JUST STOP PLAYIN A GAME? Like TF COME ON.. stop normalise org yg ga capable di bidangnya ada di bidang tersebut.. like.. did yall see it on the surface lately? ERGH.. #KaburAjaDulu issa good thing ah,negatif
#paiza99 #indonesia #fyp #viral #kaburajadulu #linkgacor #slotgacor2025 https://t.co/dz7lQgm9cO,netral
@MariaAlkaff_ Serba sulit hidup disini #KaburAjaDulu,positif
@HoonEDINBURGH #KaburAjaDulu mau kemana tuuuh?,netral
@MasBRO_back Inspirator #kaburajadulu Keren nih menteri,netral
emang sih #KaburAjaDulu better choice kedengerannya tapi harus wise juga pilih negara yg mau dikunjungin ya!!,negatif
kalimat terakhir mencintai negaranya dgn caranya masing². kaum migran dgn cara merantau ke LN dgn niatan memperbaiki ekonomi klrga karena di negeri sdri tdk terjamin dan tdk menjanjikan. pilih #KaburAjaDulu karena ada kesempatan dan harapan utk hidup lebih baik lagi.,negatif
Gagal #KaburAjaDulu,negatif
Berarti Kejagung Percaya Mulyono? #KaburAjaDulu #JanganTinggaldiKonoha https://t.co/UNUsXzzEWF,positif
@kenhans03 #KaburAjaDulu bulshit dengan nasionalisme,netral
Selamat Tinggal Kejaksaan &amp; Lembaga Hukum Saatnya Rakyat Tinggalkan Konoha. #KaburAjaDulu https://t.co/ZKyqFSFaZ4,negatif
Apa benar aku gagal #KaburAjaDulu.. https://t.co/PmmvBo198t,negatif
Pengen #KaburAjaDulu secepatnya deh https://t.co/sTYzDkTeAM,negatif
Siapa yg dulu milih dia nih Ancur bener semangat reformasi di tangan sesepuh #KaburAjaDulu,negatif
@ardisatriawan kalo aturan buang sampah di terapkan bakal jd lahan baru buat dikorupsi oknum terlalu banyak dan biasanya korban rakyat kecil mulu. klo ga diterapkan ya bgni banjir mulu. buah simalakama sih. jd slogan #KaburAjaDulu udh bener.,negatif
Tanda-tanda RUU Referendum Kemerdekaan Pulau Mulyono Disahkan... #KaburAjaDulu,netral
@BudiBukanIntel @primawansatrio Di UU-nya mungkin gak banyak berubah. Cuman aturan di bawahnya yang punya potensi nyusahin buat #KaburAjaDulu,negatif
@pathplath yok #KaburAjaDulu sambil siapin visa,netral
Mending kita nya aja yg #KaburAjaDulu ke luar negeri cari suaka dan penghidupan sampe punya keturunan trus terserah dah anak kita mau nggak main di AFF membela indonesia tapi entar followersny bertambah jadi kalau udah gantung sepatu bisa open endorse,negatif
@norenbayii udah saatnya aku pindah #KaburAjaDulu,negatif
@mbeewbek #KaburAjaDulu dari bekasi wkwkwkwk,negatif
@evangelintegra @haechangurl13 @Jateng_Twit @FadiaARafiq #KaburAjaDulu iki akamsi tanjungsari ta? wkwkw ketemu neng kene,negatif
Apa Saja Syarat Kerja Di Jepang? Ini Panduan Lengkap Visa untuk Pekerja Migran Indonesia https://t.co/Q5p7BVR1Af #KaburAjaDulu #kaburduluaja #kaburduluaja,positif
Kita usahakan #KaburAjaDulu itu,negatif
Bwang JANGAN NGADI2 LU! ORG INDO AJA PAKE HESTEK #KaburAjaDulu ! Lu belaga mau tinggal di sini? Kata gw mah itu termasuk self harm,negatif
Bukan lagi malam chaos ini tapi udah di titik NEGARA CHAOS INI Beneran kudu #KaburAjaDulu sumpah... Ketemu orang-orang stres jadi STRESSSS,negatif
inikah saatnya #kaburajadulu ?? wallahualam bissawab,netral
Menurut polisi si mahasiswi ini udah nguntit sejak akhir Oktober hingga awal November 2024 termasuk berkeliaran di dekat tempat kerja pria tersebut. #Jepang #KaburAjaDulu #Japan #WNI,negatif
MAHASISWI INDONESIA DITANGKAP DI JEPANG KARENA NGUNTIT PRIA?! Jadi tuh ada mahasiswi asal Indonesia (24) yang tinggal di Ikeda ditangkep karena dicurigai nguntit si pria ini. #Jepang #KaburAjaDulu #Japan #WNI https://t.co/kpX1vd7ZY7,negatif
Syibal belom kesampean ultah sendiri pake kue uca tapi anaknya dah keburu #KaburAjaDulu gimana eneeeeeehhh,negatif
Sebenernya workflow sekarang udah lumayan enak buat sekedar dapet uang jajan untuk nongkrong dan jalan jalan... tapi kaya pengen nabung gitu Apa mending persiapan JLPT sekalian fokus lulus kuliah buat #kaburajadulu ya?,negatif
info gadun yg bisa bikin gue post selfie #kaburajadulu di finland kalo ga swiss,negatif
#KaburAjaDulu Terutama buat cewek-cewek gilak ini mah harus diviralkan.,negatif
Gw buka2 sosmed pada status soal musibah yg lagi rame Jadi tiap kota itu beda cerita beda ujian Ujian bencana alam UMR msh sesuai sedangkan d tempat lain darurat sampah UMR rendah Tiap wilayah ada plus minusnya km pilih apa? Aku sih pilih #kaburajadulu biar ga bingung,negatif
Para penguasa tirani mengira kalo #KaburAjaDulu cuma hastag generasi jaman now saja. mereka ga mengira kalo yg #KaburAjaDulu ternyata malah para investor / pengusaha FDI-nya. mamam tuh ternak buzzermu yg ga berguna itu~,negatif
indonesia makin makin amat si yaallah #YAALAHMAUKABUR #kaburajadulu,positif
move to japan ajaaa ㅠㅠ #kaburajadulu,netral
@glapowsky Benar sedang belajar dengan sangat rajin di kampus demi mewujudkan impian #KaburAjaDulu yg telah lama ku dambakan itu,negatif
#ArtistBersuara #ArtistOnTwitter #KaburAjaDulu https://t.co/8GmqKek5Gk https://t.co/5CvkPVJaat,netral
@justAndienna @sbyfess #KaburAjaDulu,netral
and his ministers would caterwaul publicly over #KaburAjaDulu bffr ️,netral
makin yakin buat join ht #KaburAjaDulu,negatif
Carmen kena angin Korea beneran jadi bening bgt huft kapan q jg bisa #KaburAjaDulu https://t.co/iHpqcKHz8d,negatif
@narayups Jadi pengen #kaburajadulu di malta,netral
fuck it we ball Name: rin Age: 19 otw 20 Occupation: mahasiswa Domicile: soon outside indo #kaburajadulu Zodiac: libra Height: 167! Hobby: reading thriller eating + watching idols/vtubers + learning languages Fun fact: i love cheeseeeeeee (and basreng) + i do cosplay too! https://t.co/6YdqBkBwaU,negatif
Itulah kenapa gw dukung yang mau #KaburAjaDulu barter sama mereka yang cinta Indonesia...,positif
Memang sengaja ingin aku #kaburajadulu ke bangkok,negatif
@HinnaTrs bang fahmi teman pertama polban saya. tak terasa perpisahan sudah tiba. sukses selalu bang fahmi-kun. semoga bisa nyusul #KaburAjaDulu,negatif
@MurtadhaOne1 @DPR_RI Ini yg d namakan guru kencing berdiri murid kencing d kepala guru Presiden yg sekaligus Ketumnya baru d level NDASMU tp kadernya sdh menyinggung soal warna Kulit mata dan Rambut Luwar Binasah #IndonesiaGelap #KaburAjaDulu,negatif
Yyyeesssss... Klo begini ya gw ikutan #KaburAjaDulu lah,netral
@xinmnie Yang pengennya pada #KaburAjaDulu tapi cuma perkara puasa wajib aja masih pengen banget dihormati setinggi-tingginya gue bilang mending lu pada stay dah daripada di negara orang kejang-kejang jadi minoritas,negatif
@ChainsawSimple Dasar manusia RAKUS bin SERAKAH. Allah Maha Mengetahui Segalanya satu per satu kebusukan para pejabat negri ini akan dibuka dihadapan publik. #IndonesiaGelap #KaburAjaDulu #DasmuKoplak,positif
@moonocted AYO SAL MOVE TOGETHER TO EDINBURGH W/ MEEE #KaburAjaDulu,positif
#KaburAjaDulu Jika RUU Kejaksaan Akan Disahkan Maka RUU Referendum Juga Akan Ikut Disahkan Juga Agar Mulyono Keluarga Buzzer Koruptor Teroris Pembunuh Penculik &amp; Begal Bakal Merdekakan Diri Supaya Warga +62 Akan Diusir Oleh United Nations Dari Tanah Ini.,negatif
@MurtadhaOne1 @KemnakerRI Indonesia bukan Jepang Indonesia Negara yg tidak menjunjung tinggi Nilai Moral Adab &amp; Etika. Yg mana Para Para Pejabatnya Bebas Berbohong Menipu dan tidak menepati janji dgn mengesampingkan nilai2 Budi pekerti #IndonesiaGelap #KaburAjaDulu,negatif
serius bgt dng agenda #KaburAjaDulu-nya men,negatif
Carmen adalah partisipan #kaburajadulu terbaik so far,netral
Kayaknya patut dicuba malay #KaburAjaDulu https://t.co/dCOgBrGwKY,negatif
Seusai shalat tarawih jangan lupa sematkan doa untuk diri sendiri agar kita bisa segera seperti Sam Haekel Ophaq alias pergi ke Jepang (#KaburAjaDulu),negatif
Miris melihat keadaan negeriku sendiri ibu pertiwi sedang tidak baik-baik saja. #KaburAjaDulu #BerantasKorupsi,negatif
Kasihan sang Proklamator Seandainya Beliaow melihat Cucunya mesra dgn Tokoh Terkorup sedunia &amp; Anak tokoh PRRI serta korup di eranya #IndonesiaGelap #KaburAjaDulu https://t.co/aMei7DzfFL,negatif
tp itu very sudden consideration bgt dan nyambung2in krn suka desain aja but then the story changed krn akhirnya memilih #KaburAjaDulu,negatif
@bukangularen #KaburAjaDulu,netral
Makanya tren #kaburajadulu rame kan. Toh kalo perusahaan di luar sama2 gitu pun minimal bgt tki2 kita msh dpt lbh bnyk buat dibawa ke rumah drpd kerja di pt yg gajinya rupiah,negatif
@woonhakpoca #kaburajadulu,netral
I already give up of my pleasure in only First Day of #lent2025. #KaburAjaDulu becomes more real for me as an Indonesian.,negatif
@amahlzing Manifesting 2025 #KaburAjaDulu gak sih bang,netral
#kaburajadulu Kesempatan Beasiswa untuk Wanita. Dari Pemerintah Inggris. Scan Barcode jika sesuai. https://t.co/kqKavH4zBW,positif
Gara carmen orang Korea jadi pengen belajar bhasa Indo lohh kerennn !!!! Secara ga langsung mempromosikan budaya dan kearifan lokalllll #kaburajadulu yang kayak gini wajib di dukung sih,positif
Jangan lupa didukung kalo masa promosinya ntar udah abis jangan lupa ingetin si jjongin juga buat #KaburAjaDulu,negatif
@Alphaenglish24 @kegblgnunfaedh makanya #KaburAjaDulu,netral
@MelempemG @idextratime Apa bedanya pernyataan bapaknya Emil dulu sama trend #KaburAjaDulu ? Emang nyatanya nih negara bobrok kalo ada peluang di luar negeri emang mendingan di luar negeri.,negatif
@idextratime Perbanyak diaspora #KaburAjaDulu buat bikin #ProjectMbappe,netral
@kezhidupan emg harus #KaburAjaDulu berarti ini,positif
berhasil merealisasikan #KaburAjaDulu https://t.co/7HxFE3h9YE,netral
@folklra #KaburAjaDulu,netral
Makanya pemerintah perlu mendukung #KaburAjaDulu biar usulannya Ahmad Dhani bisa terealisasi 20 tahun yang akan datang.,negatif
@jezzzvj Aku gk di bolehin . #KaburAjaDulu,netral
@edelweisstep KWKWKKWKWKWKWKWKWK #KaburAjaDulu sejak dalam pikiran,negatif
@kikiicic @MaxximeOXean diteriakin kalo ud ada orgnya.. lah ini kan belom ada #KaburAjaDulu,netral
@helloangeeeell AAMIIN AAMIIN KAK #KaburAjaDulu ️,negatif
friend just succeeded #kaburajadulu congratulations,netral
eh beneran guys life after graduation apalagi SMA itu pikiran kalian bakal kemana mana GAENAK bakal jadi apa ya nanti? nanti kalo udh lulus kemana ya? banyak tanggung jawab kalo disuruh stay 15 AKU JUGA MAU KALI dunia sekarang keras guys JADI #KaburAjaDulu,negatif
Agak bingung juga masa kita gaboleh bangga kalo ada anak Indonesia yang berhasil #KaburAjaDulu dan jadi idol? Kata gue jg mau disebut overproud ape juga gapapa dah. Ni yg salty tu takut idolnya ketutup jadi redup apa gimane?,negatif
Setelah dipikir2 #Kaburajadulu tidak begitu buruk untuk bisa ku realisasikan,negatif
langsung saja bro #KaburAjaDulu,positif
@kegblgnunfaedh Bro punya modal kuat buat #KaburAjaDulu,negatif
@Ary_PrasKe2 @2TRafiS1 @Anak__Ogi @AntoniusCDN @Cintada16 @GM_Warrios @HumorJonTampan @King_PWS_ @Marbot_Udien @Roebanie @kenhans03 Yg sudah #KaburAjaDulu selain si MANIAK CONNIE Siapa lagi? Yg bikin tagar sudah kabur atau belum? Nanya saja ...,negatif
pengen ke nyc bareng yunjin huhu #KaburAjaDulu,negatif
@tassynp #KaburAjaDulu,netral
Baca2 thread soal #KaburAjaDulu juga yg kubaca semua juga buat lulusan sarjana. Kalo buat lulusan SMA kayak mas yg ini ada gak sih thread2nya? Mau aku retweet2 deh siapa tau bisa bantu kasih info teman2 lulusan SMA yg mau #KaburAjaDulu,positif
Momen Prajurit TNI Membantu Proses Evakuasi Warga Korban Banjir di Jakarta Timur #Tante #Canada #vcscrottt #Indonesia #Prabowo #MARKtheMOMENTUMinTORONTO #IndonesiaGelap #KaburAjaDulu #KaburSajaDulu #Banjir #Jakarta https://t.co/QpHQV7Daec,negatif
Anggaran Pendidikan dan Kesehatan Jadi Prioritas di APBN 2025 #Tante #Canada #vcscrottt #Indonesia #Prabowo #MARKtheMOMENTUMinTORONTO #IndonesiaGelap #KaburAjaDulu #KaburSajaDulu https://t.co/4rv6TuY52T,negatif
mimbar masjid jadi podium politik mengingatkan pada sejarah islam rezim.....#kaburajadulu,positif
@NenkMonica Kami rakyat waras gak ingin hancur. Ini negeri kami jg. Reset aja udah gak ketolong Niat nya emang beda Yg blm kebagian disusahin para jahanam cuma nunggu antrian aja hari ini mrk nyalahin para #kaburajadulu tp jika negeri ini tenggelam bgsat2 itu yg akan kabur beneran,negatif
Taim....!!! Gw Kasih Tau Lu Yaaa #KaburAjaDulu Bukan Berarti Tidak Cinta Pada Negaranya! Tapi Benci Sama Pemerintahannya Yang Korup Dan Gak Becus Mengurus Negara Dengan Segala Kebijakan Konyolnya https://t.co/WZqnuQy9cE,negatif
Buat yang mau cek nih isi RUU Perlindungan Pekerja Migran baru musti kita kawal bersama terutama yang mau #KaburAjaDulu cc @primawansatrio,negatif
lu pada drpd protes carmen kebbanyakan ending fairy protes sm pemerintah yg nyusahin hidup lu pada dah in this economy otaknya dipake drpd ngehate ke anak orang yg udah #KaburAjaDulu carmen ada lowongan ga di SM jadi manager atau apa kek?,negatif
yang wajib dibawa buat #KaburAjaDulu bakmi chili oil dan gerobaknya,negatif
@tapedtry #kaburajadulu bs aj never exist,netral
Untuk anak muda kalau bisa berkarir di luar negeri ambil! Satu tahun di sana sama dengan menghabiskan waktu 10 tahun di sini. Nasionalisme bukan soal lokasi tapi seberapa besar lu bisa berkembang dan membawa dampak buat hidup lu dulu deh. #KaburAjaDulu,negatif
Dan gue habis bikin status pakai hastag #KaburAjaDulu . Do a-in ya guyss semoga bisa terealisasi aamiin https://t.co/gGCNFfasnp,negatif
belum sebulan tapi temen-temenku yang kemarin habis exposure atau IISMA lagi kangen2nya pengen balik ke negara tempat mereka minggat sementara itu. Well I really hope aku beneran bisa #KaburAjaDulu as soon as possible Sangat menarik dengar ceritanya dan betapa timpangnya,netral
asik berantem lagi. kak leo munculin lagi dong biar tambah berantem wkwk kk leo kan #KaburAjaDulu https://t.co/Y1bEW30DDO,negatif
@BrigitNamida Ayam gagal #KaburAjaDulu padahal tujuan ke madagaskar..,negatif
#KaburAjaDulu yuk yg mau keluar negeri. Ayo lengkapi skill bahasa inggris dan komputer mu dengan belajar bersama kami #zonauang #buaran #Android #jakartatimur #programming https://t.co/BF7jETxE8A,negatif
Selamat Pagi #KaburAjaDulu https://t.co/aqUxEEpYem,positif
Loker Butcher di Kanada Interview Langsung di Jakarta! Baca selengkapnya disini https://t.co/QRxp6V1yd8 #kaburajadulu #kaburbarengbinamandiri #infokerjaluarnegeri #lokerluarnegeri,negatif
https://t.co/CsDpby5oMe Kabur Aja Dulu Ubah Nasib Lebih Baik? https://t.co/yNXnlEiBCc #KaburAjaDulu,negatif
Kadang cam lg kasmaran aja. Tadinya dah ancang2 mo #kaburAjaDulu apply sana sini. Tiap liat recruiter di lnkdn langsung request to connect share CV. Gw ampe subs premi lnked setahun. Eh baru dpt update dari ejen. Jd gk enakan kl gw tinggal ni job. Bos gw baik bener tahun lalu. https://t.co/Dfu3WmugMF,positif
Welcome March Marhaban ya Ramadhan.... Di buka dengan berbagai pengumuman kelulusan di LPK Yoshimura Kroya nih bos #kaburajadulu #lpk #lpkjepang #magang #tokuteiginou #lokerjepang #fyp #viral #trend https://t.co/VTKp9go9eu,positif
@featjunchan #KaburAjaDulu,netral
aku aja deh yang gantiin kamu wamil #KaburAjaDulu,netral
@ezash Di satu sisi bagus karena banyak TKI yang ditipu di luar negeri. Di sisi lain timingnya pas banget sama #KaburAjaDulu. https://t.co/YGgwTTdPRq,negatif
Thanks to Apple Indonesia will have hundreds of upgraded SDM within a few years but will it be #KaburAjaDulu? https://t.co/cwgplT2kl6,positif
@PinrangSidrap Hadeuh.. kalau hijrah alias #kaburajadulu lebih baik drpada jadi korban kedholiman pemimpin dan para pajabat korup kenapa ngga? Bahkan mungkin bisa dianggap wajib bagi yg mampu,negatif
Gaada yang lebih membingungkan daripada buat tugas ginian (aslinya pgn #KaburAjaDulu) https://t.co/rHj41S0cBS,positif
Tak habis fikir pemerintah tidak menanggapi serius hastag #KaburAjaDulu Kalau waras itu tamparan besar buat mereka bagaimana menciptakan harmonisasi kehidupan usaha yang bagus sehingga warganya bisa mudah berusaha dan membuka lapangan kerja,negatif
Efek tagar #kaburAjaDulu ...eh dia nongol lagi ........... Wonwoo Bekasi Arsenal https://t.co/jeUnQFgvQa,negatif
Duluan guys. #KaburAjaDulu https://t.co/dIBzlozvYS,negatif
Jangan pandang negatif gen.Z yg lontarkan #KaburAjaDulu karena mereka bukan bikin masalah melainkan cari kerja dan kesejahteraan yg lebih baik. https://t.co/AJFpmS5VUN,netral
@BudiBukanIntel Wamen perlindungan pekerja migran pula Ini upaya penggembosan #IndonesiaGelapJilid2 &amp; #KaburAjaDulu sih https://t.co/KTB2GEfY9y,positif
@MasBRO_back Udah kabur dari lama itu makanya SKB 3 Menteri untuk menetapkan hari libur dll itu jadi molor yaa karena si (mantan) Menag-nya #KaburAjaDulu,negatif
@masuksinilah @goodghan Buat kalian yg sering pidato di tv bilang indo makmur rakyat cuma salah paham kita rakyat gabakalan protes klo ga ngerasain dampaknya Kemarin aku liat ada yg blg #indonesiagelap #kaburajadulu katanya karena mahasiswa salah paham taunya beasiswa dipotong. Kau kira masalahnya-,negatif
luyarbiasaa indonesia gelap #negrikoruptor #kaburajadulu #pertaminaoplosan https://t.co/lQcf3uvpDy,negatif
Sekian updatean hari ini abangnya mau #KaburAjaDulu tapi cuma semingguan @txtdrbekasi https://t.co/9wFrSwrWU6,netral
@MasBRO_back Awokwokwokwokwok.... Ini sih mendompleng scr asal²an #KaburAjaDulu Mana otoritas negara diam aja pula?!! Indonesia nih memang beda...,negatif
Yg baru lulus S1 teknik #KaburAjaDulu cari kerja di LN #IndonesiaEmas #IndonesiaGelap ️ #FufufafaWapresIlegal DPR RI BEM SI BEM UI UGM Universitas Brawijaya Universitas Padjadjaran Institut Teknologi Bandung Institut Teknologi Sepuluh November https://t.co/wqMtDoHE6C,netral
Punya mental yg berani kemana² sendiri emang seru dan asik .. Kalo bingung tinggal nanya org kalo nyasar yaa tinggl buka google... Kuncinya stay calm .. Hidup trlalu membosankan kalau apa² takut.. Today ..sprti biasa mnuju tmpat kerja.. #KaburAjaDulu 🇯🇵 https://t.co/8KuztZCrW1,negatif
It's more than just money it's about the journey of life and valuable experiences. One by one my goals have been achieved and I hope this life becomes more meaningful. Now I wonder... what's next? #KaburAjaDulu https://t.co/OcL3qt2v6r,negatif
salah satu alasan kenapa banyak gen z memilih #KaburAjaDulu di negeri jiran 3 hari setelah apply langsung dapet undangan interview padahal sesama multinational company https://t.co/tBXS1KCw18,negatif
@wannabewithyuuu @memefess Cara cepat untuk merealisasikan #KaburAjaDulu,negatif
Luka fans Mavs yang belum kering diperparah dengan Kyrie season-ending. Kehilangan Luka inkompeten front office cederanya Davis &amp; Kyrie membuat win now yang dijanjikan bak isapan. Harga tiket pun mau dinaikkan. Masa depan Dallas tampak gelap. Waktunya fans Dallas #KaburAjaDulu?,negatif
@kegblgnunfaedh Banyak warga Indonesia yg #KaburAjaDulu ke sana,netral
